Vios Jurídico - Baixa de Títulos Pagar / Receber;;;;;;;;;;;;;;;;;;;;;;;;;
CI Título;CI Parcela;Etiquetas;Data Vencimento;Data Vencimento Orig.;Dias em Atraso;Competência;Tipo;Forma;Nro Título;Reincidência;NF;Cliente;Descrição;Valor;Valor Atualizado;Valor Título;Desconto Previsto;Desconto Realizado;Valor Pago;Data Baixa;Data de Crédito/Débito;Tem Valor Retido?;Contrato;Plano de Contas;Moeda
8394;8399;;25/08/2025;25/08/2025;0;31/07/2025;RECEBER;Pix;1710-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/07/2025 à 31/07/2025.



 • Victor Tavolaro Barbieri • Horário Original: 00:35:00 • Prazo Processual • Belcorp do Brasil Distribuidora de Cosmeticos Ltda. X União Federal • Proc. 5015488-78.2024.4.03.6100 • CI 2257

Lançamento proveniente de regra de contrato (CI 67).";466,67;---;466,67;0;0;466,67;29/10/2025;00/00/0000;Não;Belcorp - Tributário - BELCORP - TRIBUTÁRIO;Hora trabalhada;
8395;8400;;25/08/2025;25/08/2025;0;31/07/2025;RECEBER;Pix;1711-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/07/2025 à 31/07/2025.



 • Jose Augusto Bandeira de Mello Ferreira X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 0021749-70.2016.8.19.0208 • CI 528

Lançamento proveniente de regra de contrato (CI 89).
Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/07/2025 à 31/07/2025.



 • UNIAO FEDERAL (FAZENDA NACIONAL) X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 500";1116,81;---;1190;0;0;1116,81;21/10/2025;00/00/0000;Sim;"Belcorp Bandeira - BELCORP - BANDEIRA; Belcorp Corporativo - BELCORP - CORPORATIVO";Lote;
8396;8401;;25/08/2025;25/08/2025;0;31/07/2025;RECEBER;Pix;1712-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Cobrança referente Valor fixo -  - EXTRATO - REGRA DE CONTRATO - VALOR FIXO MENSAL



Lançamento proveniente de regra de contrato (CI 87).";7883,4;---;8400;0;0;7883,4;21/10/2025;00/00/0000;Sim;Belcorp Corporativo - BELCORP - CORPORATIVO;Partido mensal;
8393;8398;;25/08/2025;25/08/2025;0;31/07/2025;RECEBER;Pix;1709-1;1/1;;Belcorp Trading do Brasil Importação e Exportação Ltda;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/07/2025 à 31/07/2025.



 • Belcorp Trading do Brasil Importação e Exportação Ltda X UNIAO - FAZENDA NACIONAL • Proc. 5000473-29.2017.4.03.6128 • CI 520

Lançamento proveniente de regra de contrato (CI 74).";170;---;170;0;0;170;29/10/2025;00/00/0000;Não;BT - Tributário;Lote;
8186;8193;Liberado no Banco;25/08/2025;25/08/2025;0;25/08/2025;PAGAR;Boleto;1475-1;3/13;;RECEITA FEDERAL;"DARF UNIFICADA



PIS COD 8109



COFINS COD 2172";-1286,36;---;-1286,36;0;0;-1286,36;25/08/2025;00/00/0000;Não;;Outros tributos e taxas;
5492;5492;Débito Automático;25/08/2025;25/08/2025;0;25/08/2025;PAGAR;Boleto;1797-1;1/1;;REGUS DO BRASIL LTDA;Regus Aluguel _ Taxa de endereçoEscritório São Paulo;-215,07;---;-215,07;0;0;-215,07;25/08/2025;00/00/0000;Não;;Aluguel;Real
8488;8493;;25/08/2025;25/08/2025;0;25/08/2025;PAGAR;Boleto;1810-1;1/1;;REGUS DO BRASIL LTDA;REGUS IMPRESSÃO COLORIDA _ Membership;-11,6;---;-11,6;0;0;-11,6;25/08/2025;00/00/0000;Não;;Materiais de escritório;
8505;8510;;26/08/2025;26/08/2025;0;26/08/2025;RECEBER;On line;1828-1;1/1;;BANCO BRADESCO S/A;Baixa automática aplicação financeira - Invest Fácil;0,07;---;0,07;0;0;0,07;26/08/2025;00/00/0000;Não;;Baixa de aplicação;
8438;8443;;26/08/2025;26/07/2025;0;26/07/2025;PAGAR;On line;1755-1;1/7;;BANCO C6 S.A.;"Liquidação para cheque especial



Parcelamento C6Bank -Apoio



002/012";-2653,98;---;-2653,98;0;0;-2653,98;26/08/2025;00/00/0000;Não;;Pagamento de empréstimos;
8490;8495;;26/08/2025;26/08/2025;0;26/08/2025;PAGAR;Debito Automatico;1812-1;1/1;;BANCO ITAUCARD S/A;"GOODSTORAGE - Locação box guarda móveis


HQ - REGUS  COWORK 


HQ - REGUS 


Microsoft



MSFT *E0300X9585


Microsoft  - G103024737


RD STATION 3482680


REGUS - ESCRITORIO VIRTUAL REF, JULHO";-8705,2;---;-8705,2;0;0;-8705,2;26/08/2025;00/00/0000;Não;;Aluguel, Informática - Softwares;Real
8511;8516;;29/08/2025;29/08/2025;0;29/08/2025;PAGAR;Pix;1834-1;1/1;;ALMIR POLYCARPO;Pagamento parcial do empréstimo concedido;-6000;---;-6000;0;0;-6000;29/08/2025;00/00/0000;Não;;Pagamento de empréstimos;
8539;8544;;29/08/2025;29/08/2025;0;29/08/2025;RECEBER;On line;1863-1;1/1;;BANCO BRADESCO S/A;Baixa automática aplicação financeira - Invest Fácil;0,27;---;0,27;0;0;0,27;29/08/2025;00/00/0000;Não;;Baixa de aplicação;
8538;8543;;29/08/2025;29/08/2025;0;29/08/2025;PAGAR;On line;1862-1;1/1;;Polycarpo Advogados;Automática aplicação financeira automática  _ Rende Fácil;-447,66;---;-447,66;0;0;-447,66;29/08/2025;00/00/0000;Não;;Conta Investimento;
7048;7047;Liberado no Banco;29/08/2025;28/08/2025;0;28/08/2025;PAGAR;Boleto;43-1;7/14;;PREFEITURA DO MUNICIPIO DE SAO PAULO;"PPI - Parcelamento de débitos



Parcela 47/80";-472,98;---;-472,98;0;0;-472,98;29/08/2025;00/00/0000;Não;;Parcelamento de impostos;Real
7977;7986;Liberado no Banco;29/08/2025;30/08/2025;0;30/08/2025;PAGAR;Boleto;1253-1;3/24;;RECEITA FEDERAL;"DARF UNIFICADA CSLL E IRPJ




Cota 02 - 2º Trimestre 2025";-7468,98;---;-7468,98;0;0;-7468,98;29/08/2025;00/00/0000;Não;;Outros tributos e taxas;
7098;7096;;29/08/2025;28/07/2025;0;28/07/2025;PAGAR;Debito Automatico;134-1;6/23;;RECEITA FEDERAL;"DARF PARCELAMENTO 774022



DEBITO AUTOMÁTICO BRADESCO";-2773,41;---;-2773,41;0;0;-2773,41;29/08/2025;00/00/0000;Não;;Parcelamento de impostos;Real
5130;5130;;29/08/2025;19/09/2025;0;19/09/2025;PAGAR;Boleto;-;1/1;;SECRETARIA DA RECEITA FEDERAL DO BRASIL;"Tributo federal em atraso- parcelamento DARF/RFB Código 1124



Parc. 09/49 parcelas, em debito automático no Banco do Brasil";-552,34;---;-552,34;0;0;-552,34;29/08/2025;00/00/0000;Não;;Parcelamento de impostos;Real
5129;5129;;29/08/2025;19/08/2025;0;19/08/2025;PAGAR;Debito Automatico;-;1/1;;SECRETARIA DA RECEITA FEDERAL DO BRASIL;"Tributo federal em atraso- parcelamento DARF/RFB Código 1124



Parc. 08/49 parcelas, em debito automático no Banco do Brasil";-545,83;---;-545,83;0;0;-545,83;31/07/2025;00/00/0000;Não;;Parcelamento de impostos;Real
8495;8500;;01/09/2025;01/09/2025;0;01/09/2025;PAGAR;Debito Automatico;1818-1;1/1;;BANCO BRADESCO CARTOES S/A;Anuidade OAB 007/012;-89,14;---;-89,14;0;0;-89,14;01/09/2025;00/00/0000;Não;;OAB e Associações;Real
8469;8474;;01/09/2025;01/09/2025;0;31/07/2025;RECEBER;Pix;1787-1;1/1;;BELCORP BEAUTY SA;"Processo (0005150-60.2013.8.14.0027 | CI: 512) -



Pagamento de condenação - Maria Gleicilene de Sousa Lopes X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Processo 0005150-60.2013.8.14.0027



Diferença  entre o valor inicial e valor com correção até a data do efetivo pagamento.";152,09;---;152,09;0;0;152,09;02/10/2025;00/00/0000;Não;;Reembolso de valores;
8427;8432;;01/09/2025;01/09/2025;0;04/08/2025;RECEBER;Pix;1743-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Reembolso de despesa Custas Judiciais do fornecedor CREDLOCALIZA SERVICOS DE APOIO ADMINISTRATIVO LTDA - Origem: Processo (0021749-70.2016.8.19.0208 | CI: 528) - 

Jose Augusto Bandeira de Mello Ferreira X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Processo 0021749-70.2016.8.19.0208



 



Boleto referente ao procedimento de busca de bens, sociedades e imóveis em nome do devedor para possível penhora.";144,7;---;144,7;0;0;144,7;02/10/2025;00/00/0000;Não;Belcorp Bandeira - BELCORP - BANDEIRA;Reembolso de valores;
8429;8434;;01/09/2025;05/08/2025;0;04/08/2025;RECEBER;Pix;1745-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Reembolso de despesa Custas Judiciais do fornecedor ASSOCIACAO DOS REGISTRADORES IMOBILIARIOS DE SP - Origem: Processo (0021749-70.2016.8.19.0208 | CI: 528) - 

Jose Augusto Bandeira de Mello Ferreira X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Processo 0021749-70.2016.8.19.0208";50;---;50;0;0;50;02/10/2025;00/00/0000;Não;Belcorp Bandeira - BELCORP - BANDEIRA;Reembolso de valores;
8484;8489;;01/09/2025;01/09/2025;0;14/08/2025;RECEBER;Pix;1806-1;1/1;;Le Bife Restaurante Ltda;"Reembolso de despesa Custas Judiciais do fornecedor ANDREI GOMES DA SILVA PINTO - Origem: Atendimento (CI: 826 | Pasta: 338) - 

Custo de deslocamento em quilometragem para comparecimento presencial na sede do cliente para acompanhar visitação ao sistema de exaustor.";119,8;---;119,8;0;0;119,8;08/09/2025;00/00/0000;Não;Le Bife Restaurante Time Sheet - LE BIFE - TIME SHEET;Reembolso de valores;
8540;8545;;02/09/2025;02/09/2025;0;02/09/2025;RECEBER;On line;1864-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática - Invest Fávil;0,01;---;0,01;0;0;0,01;02/09/2025;00/00/0000;Não;;Baixa de aplicação;
8541;8546;;02/09/2025;02/09/2025;0;02/09/2025;PAGAR;On line;1865-1;1/1;;BANCO BRADESCO S/A;IOF S/Utilização limite;-101,1;---;-101,1;0;0;-101,1;02/09/2025;00/00/0000;Não;;IOF;
8543;8548;;02/09/2025;02/09/2025;0;02/09/2025;PAGAR;On line;1867-1;1/1;;BANCO C6 S.A.;IOF sobre cheque especial;-98,95;---;-98,95;0;0;-98,95;02/09/2025;00/00/0000;Não;;IOF;
8544;8549;;02/09/2025;02/09/2025;0;02/09/2025;PAGAR;On line;1868-1;1/1;;BANCO C6 S.A.;Juros sobre cheque especial;-1140,6;---;-1140,6;0;0;-1140,6;02/09/2025;00/00/0000;Não;;Pagamento de juros;
8684;8687;;02/09/2025;02/09/2025;0;02/09/2025;PAGAR;On line;2022-1;1/1;;BANCO ITAU S/A;IOF;-11,97;---;-11,97;0;0;-11,97;02/09/2025;00/00/0000;Não;;IOF;
8685;8688;;02/09/2025;02/09/2025;0;02/09/2025;RECEBER;On line;2023-1;1/1;;BANCO ITAU S/A;RENDIMENTO APLICAÇÃO FINANCEIRA AUTOMATICA;0,01;---;0,01;0;0;0,01;02/09/2025;00/00/0000;Não;;Baixa de aplicação;
8542;8547;;03/09/2025;03/09/2025;0;03/09/2025;RECEBER;On line;1866-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática _ Invest Fácil;0,14;---;0,14;0;0;0,14;03/09/2025;00/00/0000;Não;;Baixa de aplicação;
8578;8583;;03/09/2025;03/09/2025;0;03/09/2025;PAGAR;On line;1909-1;1/1;;BANCO BRADESCO S/A;Encargos limite de crédito (16,15%);-2017,71;---;-2017,71;0;0;-2017,71;03/09/2025;00/00/0000;Não;;Tarifas e custos bancários;
4660;4660;;03/09/2025;03/09/2025;0;03/09/2025;PAGAR;On line;1869-1;1/1;;BANCO C6 S.A.;Seguro de conta Seguro conta corrente;-20;20;-20;0;0;-20;03/09/2025;00/00/0000;Não;;Tarifas e custos bancários;Real
8545;8550;;03/09/2025;03/09/2025;0;03/09/2025;PAGAR;On line;1870-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;02/10/2025;00/00/0000;Não;;Transporte e pedágio;
8585;8590;;03/09/2025;03/09/2025;0;03/09/2025;PAGAR;On line;1917-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;03/09/2025;00/00/0000;Não;;Transporte e pedágio;
7524;7531;;03/09/2025;03/09/2025;0;03/09/2025;PAGAR;Debito Automatico;719-1;7/34;;BANCO C6 S.A.;Seguro conta corrente - mensal;-20;---;-20;0;0;-20;03/09/2025;00/00/0000;Não;;Tarifas e custos bancários;Real
8586;8591;;04/09/2025;04/09/2025;0;04/09/2025;PAGAR;On line;1918-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;04/09/2025;00/00/0000;Não;;Transporte e pedágio;
5555;5555;;04/09/2025;04/09/2025;0;04/09/2025;PAGAR;Pix;-;1/1;;BANCO ITAU;Tarifa bancáriaTAR PLANO ADAPT;-159;---;-159;0;0;-159;02/09/2025;00/00/0000;Não;;Tarifas e custos bancários;Real
7245;7245;;05/09/2025;05/09/2025;0;05/08/2025;PAGAR;Pix;354-1;7/11;;ALMIR POLYCARPO;Pro-labore;-1351,02;---;-1351,02;0;0;-1351,02;05/09/2025;00/00/0000;Não;;Pró-labore;Real
7256;7256;;05/09/2025;05/09/2025;0;05/08/2025;PAGAR;Pix;365-1;7/11;;ANDREI GOMES DA SILVA PINTO;Pro-labore;-1351,02;---;-1351,02;0;0;-1351,02;05/09/2025;00/00/0000;Não;;Pró-labore;Real
8579;8584;;05/09/2025;05/09/2025;0;05/09/2025;RECEBER;On line;1910-1;1/1;;BANCO BRADESCO;Rendimento aplicação financeira automática - Invet Fácil;0,1;---;0,1;0;0;0,1;05/09/2025;00/00/0000;Não;;Baixa de aplicação;
8580;8585;;05/09/2025;05/09/2025;0;08/09/2025;RECEBER;On line;1911-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação financeira automática - Invet Fáci;1,16;---;1,16;0;0;1,16;05/09/2025;00/00/0000;Não;;Baixa de aplicação;
8551;8556;;05/09/2025;05/09/2025;0;09/09/2025;PAGAR;Boleto;1876-1;1/1;;CARTORIO;"Pagamento de despesa reembolsável de Custas Judiciais do cliente EDVALDO AILDER CATALANI MORATA - Origem: Atendimento (CI: 751) - 

Custas para emissão da certidão de casamento retificada.";-323;---;-323;0;0;-323;09/09/2025;00/00/0000;Não;Edvaldo Morata - Time Sheet;Custas e depesas;
8536;8541;Liberado no Banco;05/09/2025;03/09/2025;0;02/09/2025;PAGAR;Boleto;1860-1;1/1;;CREDLOCALIZA SERVICOS DE APOIO ADMINISTRATIVO LTDA;"Pagamento de despesa reembolsável de Custas Judiciais do cliente Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Origem: Processo (0021749-70.2016.8.19.0208 | CI: 528) - 

Jose Augusto Bandeira de Mello Ferreira X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Processo 0021749-70.2016.8.19.0208

Custas para busca de bens e participação em nome de Jose Augusto Bandeira de Mello";-15;---;-15;0;0;-15;05/09/2025;00/00/0000;Não;Belcorp Bandeira - BELCORP - BANDEIRA;Custas e depesas;
7267;7267;;05/09/2025;05/09/2025;0;05/08/2025;PAGAR;Pix;376-1;7/11;;FLAVIA MARTINS FUZARO POLYCARPO;Pro-labore;-1351,02;---;-1351,02;0;0;-1351,02;05/09/2025;00/00/0000;Não;;Pró-labore;Real
4789;4789;;05/09/2025;08/09/2025;0;05/09/2025;PAGAR;Pix;1102-1;1/1;;Marcia Xavier de Melo e Silva;RemuneraçãoBradescoAg.1451Cta Poupança  1017625-5pix (11) 95820-8165;-3300;3300;-3300;0;0;-3300;05/09/2025;00/00/0000;Não;;Prestadores de Serviço;Real
4965;4965;;05/09/2025;05/09/2025;0;05/09/2025;PAGAR;Pix;-;1/1;;Paloma Luczka dos Santos;Pró Labore  Paloma;-1351,02;1351,02;-1351,02;0;0;-1351,02;05/09/2025;00/00/0000;Não;;Pró-labore;Real
8553;8558;;05/09/2025;05/09/2025;0;05/09/2025;RECEBER;On line;1878-1;1/1;;Polycarpo Advogados;Baixa automática aplicação financeira - Rende fácil;15;---;15;0;0;15;05/09/2025;00/00/0000;Não;;Baixa de aplicação;
4764;4764;;05/09/2025;08/09/2025;0;08/09/2025;PAGAR;Pix;-;1/1;;Victor Tavolaro Barbieri;Pro labore Victor;-1351,02;---;-1351,02;0;0;-1351,02;05/09/2025;00/00/0000;Não;;Pró-labore;Real
7657;7666;Liberado no Banco;05/09/2025;07/09/2025;0;07/09/2025;PAGAR;Boleto;905-1;6/13;;VIOS DES.COM.PROG.COMPUTADOR LTDA;"VIOS



PLATAFORMA JURIDICA - MENSAL



MENSALIDADE";-945;---;-945;0;0;-945;05/09/2025;00/00/0000;Não;;Informática - Softwares;
8587;8592;;06/09/2025;06/09/2025;0;06/09/2025;PAGAR;On line;1919-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;06/09/2025;00/00/0000;Não;;Transporte e pedágio;
5114;5114;Liberado no Banco;08/09/2025;08/09/2025;0;08/09/2025;PAGAR;Boleto;1837-1;1/1;;BRADESCO SAUDE S/A;Convênio Médico Plano de  Saúde;-8580,48;8580,48;-8580,48;0;0;-8580,48;08/09/2025;00/00/0000;Não;;Seguro Saúde;Real
8554;8559;;08/09/2025;08/09/2025;0;08/09/2025;RECEBER;On line;1879-1;1/1;;Polycarpo Advogados;Baixa automática aplicação financeira - Rende fácil;179,76;---;179,76;0;0;179,76;08/09/2025;00/00/0000;Não;;Baixa de aplicação;
8437;8442;;08/09/2025;07/07/2025;0;25/03/2025;RECEBER;Pix;1754-1;1/1;;Scientia Consultoria Cientifica Ltda;"Cobrança referente Ato processual -  - 

EXTRATO - REGRA DE CONTRATO - POR ATO PROCESSUAL






Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sentença (CI 19)' no período de 01/03/2025 à 25/03/2025.



• Sentença • Maria da Penha de Almeida X Scientia Consultoria Cientifica Ltda • Proc. 0001652-85.2014.8.14.0005 • CI 1096

Valor corresponde ao item 2.1 (b) da proposta de honorários datada de 27/10/2014



Valor original da parcela - R$ 12.000,00 - atualizada pelo IPCA - R$ 21.662,54";4066,05;---;4066,05;0;0;4066,06;08/09/2025;00/00/0000;Não;Scientia - Maria da Penha - SCIENTIA - MARIA DA PENHA;Ato;
8546;8551;;08/09/2025;08/09/2025;0;08/09/2025;PAGAR;Boleto;1871-1;1/1;;Tribunal de Justiça de São Paulo;"Pagamento de despesa reembolsável de Custas Judiciais do cliente 4fx - Assessoria Empresarial Ltda - Origem: Processo (0036236-39.2023.8.26.0100 | CI: 1075) - 
Custas de penhora.




4fx - Assessoria Empresarial Ltda X Uniqq Negócios e Consultoria Financeira Ltda - Processo 0036236-39.2023.8.26.0100";-111,06;---;-111,06;0;0;-111,06;08/09/2025;00/00/0000;Não;4 fx - Uniqq - 4FX - UNIQQ;Custas e depesas;
8548;8553;;08/09/2025;08/09/2025;0;08/09/2025;PAGAR;Boleto;1873-1;1/1;;Tribunal de Justiça de São Paulo;"Pagamento de despesa reembolsável de Custas Judiciais do cliente 4fx - Assessoria Empresarial Ltda - Origem: Processo (0033715-53.2025.8.26.0100 | CI: 1123) - 
Custas de citação. 




4fx - Assessoria Empresarial Ltda X Onebroker Administradora e Corretora de Seguros Ltda. - Processo 0033715-53.2025.8.26.0100";-68,7;---;-68,7;0;0;-68,7;08/09/2025;00/00/0000;Não;4 fx - Uniqq - 4FX - UNIQQ;Custas e depesas;
8581;8586;;09/09/2025;09/09/2025;0;09/09/2025;RECEBER;On line;1912-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação financeira automática - Invest Fáci;0,01;---;0,01;0;0;0,01;09/09/2025;00/00/0000;Não;;Baixa de aplicação;
8770;8773;;09/09/2025;09/09/2025;0;09/09/2025;RECEBER;Pix;2109-1;1/1;;Georges Henri Foz;"Cobrança referente Ato processual - Origem: Processo (0103500-49.1996.5.02.0032 | CI: 1128) - 

Edvan José de Lima X Georges Henri Foz - Processo 0103500-49.1996.5.02.0032 - Pagamento 2ª parcela - SENTENÇA";5000;---;5000;0;0;5000;09/09/2025;00/00/0000;Não;IDPJ - Edvan;Ato;
8676;8679;;09/09/2025;09/09/2025;0;09/09/2025;PAGAR;Boleto;2013-1;1/1;;JUNTA COMERCIAL;"Pagamento de despesa reembolsável de Taxa Junta Comercial do cliente Luiz Alfredo de Lima Sapucaia - Origem: Processo (0010748-54.2025.5.03.0019 | CI: 1141) - 

SEBASTIAO JOAQUIM DE SOUZA X Sade Engenharia Ferroviária S.a. - Processo 0010748-54.2025.5.03.0019



 



Taxa com a JUCEMG";-52,35;---;-52,35;0;0;-52,35;09/09/2025;00/00/0000;Não;RT Sebastião Joaquim de Souza;Custas e depesas;
8678;8681;;09/09/2025;09/09/2025;0;09/09/2025;PAGAR;Boleto;2015-1;1/1;;JUNTA COMERCIAL;"Pagamento de despesa reembolsável de Taxa Junta Comercial do cliente Luiz Alfredo de Lima Sapucaia - Origem: Processo (0010748-54.2025.5.03.0019 | CI: 1141) - 

SEBASTIAO JOAQUIM DE SOUZA X Sade Engenharia Ferroviária S.a. - Processo 0010748-54.2025.5.03.0019



 



Custas de emissão de documento pela JUCEMG";-14,76;---;-14,76;0;0;-14,76;09/09/2025;00/00/0000;Não;RT Sebastião Joaquim de Souza;Custas e depesas;
8680;8683;;09/09/2025;09/09/2025;0;09/09/2025;PAGAR;Boleto;2017-1;1/1;;JUNTA COMERCIAL;"Pagamento de despesa reembolsável de Taxa Junta Comercial do cliente Luiz Alfredo de Lima Sapucaia - Origem: Processo (0010748-54.2025.5.03.0019 | CI: 1141) - 

SEBASTIAO JOAQUIM DE SOUZA X Sade Engenharia Ferroviária S.a. - Processo 0010748-54.2025.5.03.0019



 



Taxa com emissão de documento pela Jucemg";-13,43;---;-13,43;0;0;-13,43;09/09/2025;00/00/0000;Não;RT Sebastião Joaquim de Souza;Custas e depesas;
8524;8529;;10/09/2025;10/09/2025;0;31/08/2025;RECEBER;Pix;1848-1;1/1;;AGROPECUARIA CARJIM LTDA.;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/08/2025 à 31/08/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 00:30:00 • Tarefa Processual • ADRIEN DORVALINOFERRONI X AGROPECUARIA CARJIM LTDA. • Proc. 1000639-40.2024.8.26.0396 • CI 2469

 • Andrei Gomes da Silva Pinto • Horário Original: 00:20:00 • APONTAMENTO DE HORAS • ADRIEN DORVALINOFERRONI X AGROPECUARIA CARJIM LTDA. • Proc. 1000639-40.2024.8.26.0396 • CI 2808

Lançamento proveniente de regra de contrato (CI 154).";547,46;---;583,33;0;0;547,46;18/11/2025;00/00/0000;Sim;Carjim - Time Sheet;Hora trabalhada;
7867;7876;;10/09/2025;10/09/2025;0;10/09/2025;PAGAR;Pix;1139-1;5/9;;ANDREI GOMES DA SILVA PINTO;Retirada antecipada;-5149;---;-5149;0;0;-5149;09/09/2025;00/00/0000;Não;;Retirada dos sócios;
8582;8587;;10/09/2025;10/09/2025;0;10/09/2025;RECEBER;On line;1913-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação financeira automática - Invest Fáci;0,41;---;0,41;0;0;0,41;10/09/2025;00/00/0000;Não;;Baixa de aplicação;
8588;8593;;10/09/2025;10/09/2025;0;10/09/2025;PAGAR;On line;1920-1;1/1;;BANCO C6 S.A.;Pedágio;-10,6;---;-10,6;0;0;-10,6;10/09/2025;00/00/0000;Não;;Transporte e pedágio;
8589;8594;;10/09/2025;10/09/2025;0;10/09/2025;PAGAR;On line;1921-1;1/1;;BANCO C6 S.A.;Pedágio;-15,3;---;-15,3;0;0;-15,3;10/09/2025;00/00/0000;Não;;Transporte e pedágio;
8590;8595;;10/09/2025;10/09/2025;0;10/09/2025;PAGAR;On line;1922-1;1/1;;BANCO C6 S.A.;Pedágio;-15,3;---;-15,3;0;0;-15,3;10/09/2025;00/00/0000;Não;;Transporte e pedágio;
8591;8596;;10/09/2025;10/09/2025;0;10/09/2025;PAGAR;On line;1923-1;1/1;;BANCO C6 S.A.;Pedágio;-10,6;---;-10,6;0;0;-10,6;10/09/2025;00/00/0000;Não;;Transporte e pedágio;
8686;8689;;10/09/2025;10/09/2025;0;10/09/2025;PAGAR;On line;2024-1;1/1;;BANCO ITAU S/A;JUROS LIMITE DE CONTA;-96,43;---;-96,43;0;0;-96,43;10/09/2025;00/00/0000;Não;;Pagamento de juros;
8687;8690;;10/09/2025;10/09/2025;0;10/09/2025;RECEBER;On line;2025-1;1/1;;BANCO ITAU S/A;RENDIMENTO APLICAÇÃO FINANCEIRA AUTOMÁTICA;0,01;---;0,01;0;0;0,01;10/09/2025;00/00/0000;Não;;Baixa de aplicação;
8523;8528;;10/09/2025;10/09/2025;0;31/08/2025;RECEBER;Pix;1847-1;1/1;;Distribuidora de Bebidas Tm Ltda;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/08/2025 à 31/08/2025.



 • Distribuidora de Bebidas Tm Ltda X União Federal • Proc. 5002718-03.2023.4.03.6128 • CI 618

Lançamento proveniente de regra de contrato (CI 103).";69,45;---;74;0;0;69,45;10/10/2025;00/00/0000;Sim;Dádiva - Distribuidora - Tributário - Dádiva Contencioso Tributário Distribuidora;Lote;
