Vios Jurídico - Baixa de Títulos Pagar / Receber;;;;;;;;;;;;;;;;;;;;;;;;;
CI Título;CI Parcela;Etiquetas;Data Vencimento;Data Vencimento Orig.;Dias em Atraso;Competência;Tipo;Forma;Nro Título;Reincidência;NF;Cliente;Descrição;Valor;Valor Atualizado;Valor Título;Desconto Previsto;Desconto Realizado;Valor Pago;Data Baixa;Data de Crédito/Débito;Tem Valor Retido?;Contrato;Plano de Contas;Moeda
8993;8996;;25/11/2025;25/11/2025;0;25/11/2025;PAGAR;Pix;2340-1;1/1;;Scientia Consultoria Cientifica Ltda;"Pix para Scientia devolução 



OBS. EM 11/11 SCIENTIA efetuou depósito de R$ 542,54, referente a diferença da 1ª parcela do 1º acordo(5x4.514,55) mas efetuou o valor bruto e deveríamos devolver a diferença de R$ 295,84 em 25/11/25. Mas houve um erro é foi enviado o valor de R$ 440,00 - então a Scientia deveria ter descontado o valor de R$ 295,84 e enviado a devolução para a Polycarpo de R$ 145,16 mas ela fez o contrario e no dia 26/11 enviou pix de R$ 294,84 , refiz os cálculos para devolução do valor correto que foi R$ 150,68 e foi enviado pix para a Scientia pela conta do Banco do Brasil em 26/11/2025";-440;---;-440;0;0;-440;25/11/2025;00/00/0000;Não;;Custas e depesas;
8248;8255;;26/11/2025;26/11/2025;0;26/10/2025;PAGAR;Debito Automatico;1556-1;5/12;;BANCO C6 S.A.;Empréstimo para liquidação de cheque especial;-2653,98;---;-2653,98;0;569,93;-2084,05;29/08/2025;00/00/0000;Não;;Pagamento de empréstimos;
8983;8986;;26/11/2025;26/11/2025;0;26/11/2025;PAGAR;On line;2330-1;1/1;;BANCO C6 S.A.;Pedágio;-6;---;-6;0;0;-6;26/11/2025;00/00/0000;Não;;Transporte e pedágio;
8994;8997;;26/11/2025;26/11/2025;0;26/11/2025;RECEBER;Pix;2341-1;1/1;;BANCO DO BRASIL S/A;Baixa automática aplicação financeira - Rende fácil;150,68;---;150,68;0;0;150,68;26/11/2025;00/00/0000;Não;;Aplicação de valores em investimento;
8855;8858;;26/11/2025;26/11/2025;0;26/11/2025;PAGAR;Debito Automatico;2200-1;1/1;;BANCO ITAUCARD S/A;"GOODSTORAGE



LOCAÇÃO GUARDA MOVEIS - BOX


HQ BRASIL - COWORK - CAMPINAS



REGUS


HQ BRASIL - COWORK -GASTOS IMPRESSÃO



REGUS


HQ BRASIL - COWORK 



REGUS


MICROSOFT - G119050352


MICROSOFT - G119833016


PPRO *MICROSOFT


RD ESTATION 3667578


REGUS - SÃO PAULO



ENDEREÇO VIRTUAL";-8851,78;---;-8851,78;0;0;-8851,78;26/11/2025;00/00/0000;Não;;Aluguel, Informática - Softwares , Outros valores cobrados pelo locador;Real
8967;8970;;28/11/2025;28/11/2025;0;28/11/2025;RECEBER;On line;2314-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática - Invest Fácil;0,04;---;0,04;0;0;0,04;28/11/2025;00/00/0000;Não;;Baixa de aplicação;
8969;8972;;28/11/2025;28/11/2025;0;28/11/2025;RECEBER;On line;2316-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática - Invest Fácil;0,11;---;0,11;0;0;0,11;28/11/2025;00/00/0000;Não;;Baixa de aplicação;
8984;8987;;28/11/2025;28/11/2025;0;28/11/2025;PAGAR;On line;2331-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;28/11/2025;00/00/0000;Não;;Transporte e pedágio;
8996;8999;;28/11/2025;28/11/2025;0;28/11/2025;RECEBER;On line;2343-1;1/1;;BANCO DO BRASIL S/A;Baixa automática aplicação financeira - Rende fácil;570,97;---;570,97;0;0;570,97;28/11/2025;00/00/0000;Não;;Aplicação de valores em investimento;
8800;8803;;28/11/2025;28/11/2025;0;31/10/2025;RECEBER;Pix;2141-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/10/2025 à 31/10/2025.



 • CI 771

 • UNIAO FEDERAL (FAZENDA NACIONAL) X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 5004697-83.2022.4.03.6144 • CI 589

 • Steve Carrieri X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 1001118-31.2017.5.02.0482 • CI 526

 • Henrique Luiz Alonso X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 1000449-75.2017.5.02.0482 • CI 522

 • POLICIA FEDERAL X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 0054801-85.2015.8.26.0050 • CI 517

 • Roberto Carlos Sil";1116,82;---;1190;0;319,1;797,72;24/11/2025;00/00/0000;Sim;Belcorp Corporativo - BELCORP - CORPORATIVO;Lote;
8801;8804;;28/11/2025;28/11/2025;0;31/10/2025;RECEBER;Pix;2142-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Cobrança referente Valor fixo -  - EXTRATO - REGRA DE CONTRATO - VALOR FIXO MENSAL



Lançamento proveniente de regra de contrato (CI 87).";7883,4;---;8400;0;0;7883,4;24/11/2025;00/00/0000;Sim;Belcorp Corporativo - BELCORP - CORPORATIVO;Partido mensal;
7051;7050;Liberado no Banco;28/11/2025;28/11/2025;0;28/11/2025;PAGAR;Boleto;46-1;10/14;;PREFEITURA DO MUNICIPIO DE SAO PAULO;"PPI - Parcelamento de débitos



Parcela 50/80";-490,63;---;-490,63;0;0;-490,63;28/11/2025;00/00/0000;Não;;Parcelamento de impostos;Real
7980;7989;Liberado no Banco;28/11/2025;30/11/2025;0;30/11/2025;PAGAR;Boleto;1256-1;6/24;;RECEITA FEDERAL;"DARF UNIFICADA CSLL E IRPJ




Cota 02 - 3º Trimestre 2025";-5840,72;---;-5840,72;0;0;-5840,72;28/11/2025;00/00/0000;Não;;Outros tributos e taxas;
5132;5132;;28/11/2025;19/11/2025;0;19/11/2025;PAGAR;Debito Automatico;-;1/1;;SECRETARIA DA RECEITA FEDERAL DO BRASIL;"Tributo federal em atraso- parcelamento DARF/RFB Código 1124



Parc. 12/49 parcelas, em debito automático no Banco do Brasil";-570,97;---;-570,97;0;0;-570,97;28/11/2025;00/00/0000;Não;;Parcelamento de impostos;Real
8985;8988;;29/11/2025;29/11/2025;0;29/11/2025;PAGAR;On line;2332-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;29/11/2025;00/00/0000;Não;;Transporte e pedágio;
8804;8807;;30/11/2025;30/09/2025;0;25/09/2025;RECEBER;Pix;2145-1;1/1;;Henrique Martins de Oliveira;"Referente a horas trabalhadas em processo de  Henrique Oliveira  X Milene Galdino -encerramento e honorários em junho/2025.



Valor parcela 03/03 R$ 2.928,04  pagamento efetuado em 08/12 sendo: 2.778,03(parcela 03 processo +150,00 Preposto)";2778,03;---;2778,03;0;0;2928,04;08/12/2025;00/00/0000;Não;;Hora trabalhada;
7126;7124;;30/11/2025;30/11/2025;0;30/11/2025;PAGAR;Debito Automatico;163-1;11/24;;RECEITA FEDERAL;"DARF PARCELAMENTO 774022



DEBITO AUTOMÁTICO BRADESCO



parcelamento";-2849,52;---;-2849,52;0;0;-2849,52;28/11/2025;00/00/0000;Não;;Parcelamento de impostos;Real
8863;8866;;01/12/2025;01/12/2025;0;28/11/2025;PAGAR;Debito Automatico;2208-1;1/1;;BANCO BRADESCO CARTOES S/A;"Allpark Empreendimentos


Anuidade Cartão - 003/004


OAB - Anuidade parcela 010/012";-200,14;---;-200,14;0;0;-200,14;01/12/2025;00/00/0000;Não;;Cartão de Crédito, Estacionamento, OAB e Associações;Real
8852;8855;;01/12/2025;01/12/2025;0;18/11/2025;RECEBER;Pix;2197-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Reembolso de despesa Serviços Receita Federal do fornecedor Bertassi Serviços Paralegais - Origem: Atendimento (CI: 779 | Pasta: 770) - 
Serviços de alteração dos dados da Belcorp SA na Receita Federal";1200;---;1200;0;0;1200;18/12/2025;00/00/0000;Não;Time Sheet - Corporativo - Horas trabalhadas no regime de time sheet para o corporativo;Reembolso de valores;
8851;8854;;01/12/2025;01/12/2025;0;14/11/2025;RECEBER;Pix;2196-1;1/1;;INOVA TS ENGENHARIA LTDA;"Reembolso de despesa Custas Judiciais do fornecedor TRIBUNAL DE JUSTICA - Origem: Processo (1009017-60.2025.8.26.0004 | CI: 1109) - 

INOVA TS ENGENHARIA LTDA - Processo 1009017-60.2025.8.26.0004



Custas do conciliador judicial.";41,2;---;41,2;0;0;41,2;18/12/2025;00/00/0000;Não;Inova TS - Contencioso Cível - INOVA - Contencioso Cível;Reembolso de valores;
8765;8768;;01/12/2025;03/11/2025;0;28/10/2025;RECEBER;Pix;2104-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Reembolso de despesa Cursos e treinamentosq do fornecedor Tribunal de Justiça de São Paulo - Origem: Processo (1030580-16.2025.8.26.0100 | CI: 646) - 
Emissão de guia de custas referente à ordem de bloqueio reiterada (cada 30 dias), na modalidade de ""Teimosinha"" Sisbajud, no valor de R$ 111,06 (3 UFESPs), nos autos do processo nº 1030580- 16.2025.8.26.0100.
Yofc Brasil Cabos e Solucoes Ltda X Jaçanã Transmissão de Energia S.a - Processo 1030580-16.2025.8.26.0100";111,06;---;111,06;0;0;111,06;10/12/2025;00/00/0000;Não;401 - YOFC - JAÇANÃ e LÍDER;Conta corrente;
9061;9064;;02/12/2025;02/12/2025;0;01/12/2025;PAGAR;Pix;2408-1;1/1;;4fx - Assessoria Empresarial Ltda;Repasse parcial dos valors pertencentes ao cliente em decorrência do pagametno da 1ª parcela do acordo firmado com a Uniqq;-112361,01;---;-112361,01;0;0;-112361,01;02/12/2025;00/00/0000;Não;4 fx - Uniqq - 4FX - UNIQQ;Pagamento de condenações;
9062;9065;;02/12/2025;02/12/2025;0;01/12/2025;PAGAR;Pix;2409-1;1/1;;4fx - Assessoria Empresarial Ltda;Transferência complementar dos valores pertencentes ao clietne no acordo firmado com a Uniqq;-49000;---;-49000;0;0;-49000;02/12/2025;00/00/0000;Não;4 fx - Uniqq - 4FX - UNIQQ;Pagamento de condenações;
9063;9066;;02/12/2025;02/12/2025;0;01/12/2025;RECEBER;Pix;2410-1;1/1;;4fx - Assessoria Empresarial Ltda;"Pagamento pela Uniqq da 1ª parcela do acordo firmado com a 4FX. Valor total de R$ 230.000,00. Esse valor contempla as seguintes verbas: 



(i) Honorários de sucumbência Polycarpo - R$ 57.293,00



(ii) Honorários contratuais pagos pela 4FX à Polycarpo - R$ 12.089,49



(iii) Líquido 4FX - R$ 160.617,51



(iv) Impostos retidos sobre as NF da Polycarpo, enviado ao cliente, R$ 743,50



(v) Valor a trasnferir ao cliente - 161.361,01";230000;---;230000;0;0;230000;02/12/2025;00/00/0000;Não;4 fx - Uniqq - 4FX - UNIQQ;Recebimento de acordos de clientes;
9005;9008;;02/12/2025;02/12/2025;0;02/12/2025;PAGAR;Debito Automatico;2352-1;1/1;;BANCO BRADESCO S/A;IOF SOBRE LIMITE;-3,66;---;-3,66;0;0;-3,66;02/12/2025;00/00/0000;Não;;IOF;
9003;9006;;02/12/2025;02/12/2025;0;02/12/2025;PAGAR;Debito Automatico;2350-1;1/1;;BANCO C6 S.A.;IOF CHEQUE ESPECIAL;-32,36;---;-32,36;0;0;-32,36;02/12/2025;00/00/0000;Não;;IOF;
9004;9007;;02/12/2025;02/12/2025;0;02/12/2025;PAGAR;Debito Automatico;2351-1;1/1;;BANCO C6 S.A.;JUROS CHQ ESPECIAL;-39,49;---;-39,49;0;0;-39,49;02/12/2025;00/00/0000;Não;;Pagamento de juros;
9066;9069;;02/12/2025;02/12/2025;0;02/12/2025;RECEBER;On line;2413-1;1/1;;BANCO C6 S.A.;Resgate CDB;8135,34;---;8135,34;0;0;8135,34;02/12/2025;00/00/0000;Não;;Baixa de aplicação;
9067;9070;;02/12/2025;02/12/2025;0;02/12/2025;RECEBER;On line;2414-1;1/1;;BANCO C6 S.A.;Resgate de CDB;23227,4;---;23227,4;0;0;23227,4;02/12/2025;00/00/0000;Não;;Baixa de aplicação;
9068;9071;;02/12/2025;02/12/2025;0;02/12/2025;PAGAR;On line;2415-1;1/1;;BANCO C6 S.A.;Emissão de CDB;-71400;---;-71400;0;0;-71400;02/12/2025;00/00/0000;Não;;Conta Investimento;
9233;9236;;02/12/2025;02/12/2025;0;02/12/2025;PAGAR;On line;2580-1;1/1;;BANCO ITAU S/A;IOF;-0,01;---;-0,01;0;0;-0,01;02/12/2025;00/00/0000;Não;;IOF;
9234;9237;;02/12/2025;02/12/2025;0;02/12/2025;RECEBER;On line;2581-1;1/1;;BANCO ITAU S/A;Rendimento aplicação automática_Auto Mais;0,03;---;0,03;0;0;0,03;02/12/2025;00/00/0000;Não;;Baixa de aplicação;
8889;8892;;03/12/2025;03/12/2025;0;03/12/2025;PAGAR;Pix;2235-1;1/1;;ANDREI GOMES DA SILVA PINTO;"Pagamento de despesa reembolsável - Custas Judiciais do cliente SERGIO  MOACYR RAGUSA - Origem: Atendimento (CI: 1162 | Pasta: Fraude boelto) - 

Custos de correios - envio de notificações extrajudiciais.";-63,9;---;-63,9;0;0;-63,9;04/12/2025;00/00/0000;Não;245 - SÉRGIO RAGUSA - TIME SHEET;Custas e depesas;
9006;9009;;03/12/2025;03/12/2025;0;03/12/2025;PAGAR;Debito Automatico;2353-1;1/25;;BANCO C6 S.A.;"APOIO



Tarifa bancária



Seguro conta C6";-20;---;-20;0;0;-20;03/12/2025;00/00/0000;Não;;Tarifas e custos bancários;
9031;9034;;03/12/2025;03/12/2025;0;03/12/2025;PAGAR;Debito Automatico;2378-1;1/1;;BANCO C6 S.A.;PEDÁGIO;-10,6;---;-10,6;0;0;-10,6;03/12/2025;00/00/0000;Não;;Transporte e pedágio;
9032;9035;;03/12/2025;03/12/2025;0;03/12/2025;PAGAR;Debito Automatico;2379-1;1/1;;BANCO C6 S.A.;PEDÁGIO;-15,3;---;-15,3;0;0;-15,3;03/12/2025;00/00/0000;Não;;Transporte e pedágio;
7527;7534;;03/12/2025;03/12/2025;0;03/12/2025;PAGAR;Debito Automatico;722-1;10/34;;BANCO C6 S.A.;Seguro conta corrente - mensal;-20;---;-20;0;0;-20;02/12/2025;00/00/0000;Não;;Tarifas e custos bancários;Real
8891;8894;;03/12/2025;03/12/2025;0;03/12/2025;PAGAR;Pix;2237-1;1/1;;PAPELARIA FORMOSA;"Pagamento de despesa reembolsável - Custas Judiciais do cliente SERGIO  MOACYR RAGUSA - Origem: Atendimento (CI: 1162 | Pasta: Fraude boelto) - 

Custos de impressão de notificações extrajudiciais e envelopes para envio.";-15,2;---;-15,2;0;0;-15,2;03/12/2025;00/00/0000;Não;245 - SÉRGIO RAGUSA - TIME SHEET;Custas e depesas;
8893;8896;;03/12/2025;03/12/2025;0;03/12/2025;PAGAR;Boleto;2239-1;1/1;;Tribunal de Justiça de São Paulo;"Pagamento de despesa reembolsável - Custas Judiciais do cliente Distribuidora de Bebidas Tm Ltda - Origem: Processo (0017013-35.2025.8.26.0002 | CI: 1120) - 
Emissão de guia de custas para promover a citação do sócio e da empresa, por meio de Oficial de Justiça, no valor de R$ 222,12.
Distribuidora de Bebidas Tm Ltda X Snh Mercearia e Distribuidora de Alimentos Eireli - Processo 0017013-35.2025.8.26.0002";-222,12;---;-222,12;0;0;-222,12;04/12/2025;00/00/0000;Não;Dádiva - Contencioso Cível - DÁDIVA - CONTENCIOSO CÍVEL;Custas e depesas;
8895;8898;;03/12/2025;03/12/2025;0;03/12/2025;PAGAR;Boleto;2241-1;1/1;;Tribunal de Justiça de São Paulo;"Pagamento de despesa não reembolsável - Custas Judiciais do cliente Polycarpo Advogados - Origem: Processo (1028512-93.2025.8.26.0100 | CI: 1071) - 

Polycarpo Advogados X Jaçanã Transmissão de Energia S.a - Processo 1028512-93.2025.8.26.0100";-555,3;---;-555,3;0;0;-555,3;04/12/2025;00/00/0000;Não;390 - POLYCARPO;Custas e depesas;
9033;9036;;04/12/2025;04/12/2025;0;04/12/2025;PAGAR;Debito Automatico;2380-1;1/1;;BANCO C6 S.A.;PEDÁGIO;-15,3;---;-15,3;0;0;-15,3;04/12/2025;00/00/0000;Não;;Transporte e pedágio;
9225;9228;;04/12/2025;04/12/2025;0;04/12/2025;RECEBER;On line;2572-1;1/1;;BANCO DO BRASIL S/A;Baixa automática aplicação financeira _ Rende Fácil;777,42;---;777,42;0;0;777,42;04/12/2025;00/00/0000;Não;;Baixa de aplicação;
5558;5558;;04/12/2025;04/12/2025;0;04/12/2025;PAGAR;Debito Automatico;-;1/1;;BANCO ITAU;Tarifa bancáriaTAR PLANO ADAPT;-159;---;-159;0;0;-159;02/12/2025;00/00/0000;Não;;Tarifas e custos bancários;Real
8870;8873;;05/12/2025;05/12/2025;0;01/12/2025;RECEBER;Pix;2215-1;1/1;;AGROPECUARIA CARJIM LTDA.;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/11/2025 à 30/11/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 00:40:00 • APONTAMENTO DE HORAS • ADRIEN DORVALINOFERRONI X AGROPECUARIA CARJIM LTDA. • Proc. 1000639-40.2024.8.26.0396 • CI 3773

Lançamento proveniente de regra de contrato (CI 154).";437,97;---;466,67;0;0;437,97;23/12/2025;00/00/0000;Sim;Carjim - Time Sheet;Hora trabalhada;
7248;7248;;05/12/2025;05/12/2025;0;05/11/2025;PAGAR;Pix;357-1;10/11;;ALMIR POLYCARPO;Pro-labore;-1351,02;---;-1351,02;0;0;-1351,02;01/12/2025;00/00/0000;Não;;Pró-labore;Real
7259;7259;;05/12/2025;05/12/2025;0;05/11/2025;PAGAR;Pix;368-1;10/11;;ANDREI GOMES DA SILVA PINTO;Pro-labore;-1351,02;---;-1351,02;0;0;-1351,02;01/12/2025;00/00/0000;Não;;Pró-labore;Real
9172;9175;;05/12/2025;05/12/2025;0;05/12/2025;RECEBER;On line;2519-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática _ Invest Fácil;0,03;---;0,03;0;0;0,03;05/12/2025;00/00/0000;Não;;Baixa de aplicação;
7270;7270;;05/12/2025;05/12/2025;0;05/11/2025;PAGAR;Pix;379-1;10/11;;FLAVIA MARTINS FUZARO POLYCARPO;Pro-labore;-1351,02;---;-1351,02;0;0;-1351,02;01/12/2025;00/00/0000;Não;;Pró-labore;Real
9043;9046;;05/12/2025;05/12/2025;0;05/12/2025;PAGAR;Pix;2390-1;1/14;;Marcia Xavier de Melo e Silva;"Remuneração



Bradesco Poupança



ag 1451 Poup 101765-5



Pix (11)91183-2932";-3300;---;-3300;0;0;-3300;09/12/2025;00/00/0000;Não;;Pró-labore;
8875;8878;;05/12/2025;05/12/2025;0;30/11/2025;RECEBER;Pix;2220-1;1/1;;Optical Sunglassses Ltda;"Cobrança referente Ato processual -  - EXTRATO - REGRA DE CONTRATO - POR ATO PROCESSUAL

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Abertura de pasta (CI 12)' no período de 01/11/2025 à 30/11/2025.



 • Providências Iniciais • Franco Boris Andrulis X Optical Sunglassses Ltda • Proc. 1001924-86.2025.5.02.0029 • CI 4583

Lançamento proveniente de regra de contrato (CI 210).";5631;---;6000;0;0;6000;22/12/2025;00/00/0000;Sim;Sunglasses x Franco Boris Andrulis - RT de Franco Boris Andrulis;Ato;
4968;4968;;05/12/2025;05/12/2025;0;05/12/2025;PAGAR;Pix;-;1/1;;Paloma Luczka dos Santos;Pró Labore  Paloma;-1351,02;1351,02;-1351,02;0;0;-1351,02;01/12/2025;00/00/0000;Não;;Pró-labore;Real
8869;8872;;05/12/2025;05/12/2025;0;01/12/2025;RECEBER;Pix;2214-1;1/1;;Platlog Importação, Logística e Distribuição Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/11/2025 à 30/11/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 00:20:00 • APONTAMENTO DE HORAS • CI 3775

 • Andrei Gomes da Silva Pinto • Horário Original: 01:30:00 • APONTAMENTO DE HORAS • CI 3935

 • Andrei Gomes da Silva Pinto • Horário Original: 01:00:00 • APONTAMENTO DE HORAS • CI 3936

 • Andrei Gomes da Silva Pinto • Horário Original: 01:00:00 • APONTAMENTO DE HORAS • CI 3938

 • Andrei Gomes da Silva Pinto • Horário Original: 01:15:00 • APONTAMENTO DE HORAS • CI 3985

Lançamento proveniente de regra de contrato (CI 34).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA D";3831,41;---;4082,5;0;0;3831,42;23/12/2025;00/00/0000;Sim;Platlog - Time Sheet;Hora trabalhada;
8874;8877;;05/12/2025;05/12/2025;0;01/12/2025;RECEBER;Pix;2219-1;1/1;;PROHABITAT SOLUCOES AMBIENTAIS LTDA.;"Cobrança referente Valor fixo -  - EXTRATO - REGRA DE CONTRATO - VALOR FIXO MENSAL



Lançamento proveniente de regra de contrato (CI 112).";2081,86;---;2218,28;0;0;2081,86;22/12/2025;00/00/0000;Sim;250 - PROHABITAT - PARTIDO;Partido mensal;
8877;8880;;05/12/2025;05/12/2025;0;30/11/2025;RECEBER;Pix;2222-1;1/1;;Silvia Veitzman;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/11/2025 à 30/11/2025.



 • Flávia Martins Fuzaro Polycarpo • Horário Original: 00:10:00 • Consulta • Silvia Veitzman X Réu não informado • CI 3686

 • Flávia Martins Fuzaro Polycarpo • Horário Original: 00:15:00 • Consulta • Silvia Veitzman X Réu não informado • CI 3735

 • Flávia Martins Fuzaro Polycarpo • Horário Original: 00:08:00 • Consulta • Silvia Veitzman X Réu não informado • CI 3738

 • Flávia Martins Fuzaro Polycarpo • Horário Original: 00:17:00 • Consulta • Silvia Veitzman X Réu não informado • CI 3740

 • Flávia Martins Fuzaro Polycarpo • Horário";2015;---;2015;0;0;2015;08/12/2025;00/00/0000;Não;Silvia Veitzman - Time Sheet;Hora trabalhada;
8879;8882;;05/12/2025;05/12/2025;0;30/11/2025;RECEBER;Pix;2224-1;1/1;;Vale Verde Engenharia e Empreendimentos Ltda.;"Cobrança referente Ato processual -  - EXTRATO - REGRA DE CONTRATO - POR ATO PROCESSUAL

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Levantamento de valores (CI 18)' no período de 01/11/2025 à 30/11/2025.



 • Levantamento de valores • Adriano Lopes Ferreira X Vale Verde Engenharia e Empreendimentos Ltda. • Proc. 1000671-11.2022.5.02.0242 • CI 4454

Lançamento proveniente de regra de contrato (CI 58).";1032,35;---;1100;0;0;1032,35;17/12/2025;00/00/0000;Sim;Vale Verde - Contencioso Trabalhista - VALE VERDE - TRABALHISTA;Ato;
4767;4767;;05/12/2025;08/12/2025;0;08/12/2025;PAGAR;Pix;-;1/1;;Victor Tavolaro Barbieri;Pro labore Victor;-1351,02;---;-1351,02;0;0;-1351,02;01/12/2025;00/00/0000;Não;;Pró-labore;Real
7660;7669;Liberado no Banco;05/12/2025;07/12/2025;0;07/12/2025;PAGAR;Boleto;908-1;9/13;;VIOS DES.COM.PROG.COMPUTADOR LTDA;"VIOS



PLATAFORMA JURIDICA - MENSAL



MENSALIDADE";-945;---;-945;0;0;-945;05/12/2025;00/00/0000;Não;;Informática - Softwares;
8878;8881;;05/12/2025;05/12/2025;0;30/11/2025;RECEBER;Pix;2223-1;1/1;;Zait Engenharia Ltda.;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/11/2025 à 30/11/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 01:30:00 • APONTAMENTO DE HORAS • CI 3694

Lançamento proveniente de regra de contrato (CI 183).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/11/2025 à 30/11/2025.



 • Flávia Martins Fuzaro Polycarpo • Horário Original: 01:10:00 • Reunião • CI 3708

 • Almir Polycarpo • Horário Original: 00:53:00 • Análise de contrato • Zait Engenharia Ltda. X Réu não informado • CI 3711";14025;---;14025;0;52,5;13972,5;22/12/2025;00/00/0000;Não;ZAIT - Time Sheet;Hora trabalhada;
9034;9037;;06/12/2025;06/12/2025;0;06/12/2025;PAGAR;Debito Automatico;2381-1;1/1;;BANCO C6 S.A.;ESTACIONAMENTO;-33;---;-33;0;0;-33;06/12/2025;00/00/0000;Não;;Estacionamento;
9035;9038;;07/12/2025;07/12/2025;0;07/12/2025;PAGAR;Debito Automatico;2382-1;1/1;;BANCO C6 S.A.;PEDÁGIO;-3;---;-3;0;0;-3;07/12/2025;00/00/0000;Não;;Transporte e pedágio;
9219;9222;;08/12/2025;08/12/2025;0;08/12/2025;PAGAR;On line;2566-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;08/12/2025;00/00/0000;Não;;Transporte e pedágio;
5117;5117;Liberado no Banco;08/12/2025;08/12/2025;0;08/12/2025;PAGAR;Boleto;2234-1;1/1;;BRADESCO SAUDE S/A;Convênio MédicoPlano de  Saúde;-8580,48;8580,48;-8580,48;0;0;-8580,48;08/12/2025;00/00/0000;Não;;Aluguel;Real
7870;7879;;10/12/2025;10/12/2025;0;10/12/2025;PAGAR;Pix;1142-1;8/9;;ANDREI GOMES DA SILVA PINTO;Retirada antecipada;-5424;---;-5424;0;0;-5424;10/12/2025;00/00/0000;Não;;Retirada dos sócios;
9227;9230;;10/12/2025;10/12/2025;0;10/12/2025;PAGAR;On line;2574-1;1/1;;BANCO DO BRASIL S/A;Aplicação financeira automática - Rende Fácil;-1000;---;-1000;0;0;-1000;10/12/2025;00/00/0000;Não;;Transferência de valores entre contas;
8849;8852;;10/12/2025;10/12/2025;0;17/11/2025;PAGAR;Pix;2194-1;1/1;;Bertassi Serviços Paralegais;"Pagamento de despesa reembolsável de Serviços Receita Federal do cliente Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Origem: Atendimento (CI: 779 | Pasta: 770) - 
Serviços de alteração dos dados da Belcorp SA na Receita Federal";-1200;---;-1200;0;0;-1200;19/12/2025;00/00/0000;Não;Time Sheet - Corporativo - Horas trabalhadas no regime de time sheet para o corporativo;Custas e depesas;
5307;5307;;10/12/2025;10/12/2025;0;10/12/2025;PAGAR;Pix;-;1/1;;FLAVIA MARTINS FUZARO POLYCARPO;Retirada antecipada;-10000;10000;-10000;0;0;-10000;10/12/2025;00/00/0000;Não;;Retirada dos sócios;Real
8871;8874;;10/12/2025;10/12/2025;0;30/11/2025;RECEBER;Pix;2216-1;1/1;;Inova Ts Engenharia Ltda.;"Cobrança referente Ato processual - Origem: Processo (0011365-69.2025.5.15.0119 | CI: 1155) - 

Vailton da Silva Rodrigues X Inova Ts Engenharia Ltda. - Processo 0011365-69.2025.5.15.0119- Abertura de pasta";2252,4;---;2400;0;0;2252,4;18/12/2025;00/00/0000;Sim;Inova - 2025 - Contencioso Trabalhista;Ato;
